label,mfcc_mean_0,mfcc_std_0,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19
Pathology,-656.0007330366719,27.77536408073748,212.76562398528907,20.54647288403831,-38.37502102713712,7.84559676237835,-1.899867676985223,6.320960537980049,-16.833231402794468,8.664189832625366,-0.9488855449460362,12.303146671087019,-34.096315700617964,10.543555958595658,-14.338190443431982,7.281951335318074,-15.143208370181878,7.9856881595275455,-18.254689597811463,5.69314156963705,-2.026491947070833,5.0397540208463,-16.36095680074382,3.500356075510185,-11.809781766301036,2.3861617107833935,-10.995296762983825,3.1788851022137834,-3.5313514210914683,2.5240677199569532,-9.432045156496315,3.1871839875793944,-7.025308760747826,4.369550200945642,-5.694021000727198,3.246968242627408,-8.742219780670775,2.834495984063452,-4.907731772774822,3.6745455399854783
Pathology,-651.9060429972035,44.958942723280806,208.07158071448202,25.276318111704224,-70.37338379712834,22.525996225674064,-34.796408432489095,21.209313653843793,-32.54233969133376,14.75167373055532,21.896740991147368,11.029540976149809,-23.48672813734769,8.09924762061383,-17.28845755644626,9.520228661696356,-22.509998269737842,5.719811794875492,-19.89163519567836,5.941065299277438,-1.2152371444803558,2.9072584125409,-9.467883900214199,4.203520180568771,-8.294816989365298,3.802258999601978,-17.754970804417734,4.184283142970281,-6.868165724796422,3.3009891036998438,-13.083894292676716,3.9230865273926714,-13.032968488730623,4.738749435825648,-13.195829720183696,3.475063225513568,-11.029199091927712,3.155526860721518,-8.697111920773992,4.369306500009311
Pathology,-579.578427057777,52.63175213283477,207.99586168450827,28.441160412248443,-47.79510501186044,31.089132659151165,-78.09652647803254,22.858125542375607,-18.40523580163387,8.465096524697687,-7.34883127443012,10.872998178815294,-25.35354194740743,11.205587397098899,-25.485501391370846,7.707225518378231,-17.465830951822035,6.090513199161827,-12.4228219304651,5.6927078327529115,-0.18783912556206261,5.99535066757345,0.19537587138426996,7.372300070961848,-7.424169282968057,7.3695467133183055,-7.560748761668777,4.735723095954318,-6.759010966852533,3.459133325283977,-8.388419507917419,3.8634759993666163,-11.751950472785362,5.082685170842798,-12.646720853010242,5.8720055431798475,-11.823297935280031,6.177185185064217,-9.679379589193971,5.117819114310659
Pathology,-552.3096325515162,50.47817394429277,215.24391144992856,27.399455743424152,-42.814056303315176,24.575063050733007,-39.29876138629525,20.57226038409206,3.78639693323727,14.204602255752237,-22.724062444331093,15.460391145187648,-27.551456727234207,12.943053160736767,-13.811236560850698,8.183317344552414,-17.235525468834435,8.981409731683344,-14.217824012305833,5.093706417546697,-4.929868369713843,5.349632506614117,-6.847889004957206,8.425290962763995,-6.570241579107008,7.202844122126505,-6.592355045998746,5.253792530702613,-10.725822365705103,3.8890881987057466,-10.24103882351217,4.024259516100091,-13.055377942777154,5.130501666483025,-16.034914138036303,4.716383223659434,-11.803201464236416,5.533215743427756,-10.234363140538456,4.770545243068973
Pathology,-689.2382723943606,66.19128992544104,206.63033420724045,34.85741242041153,-33.339332101384336,37.48415878325013,-1.1246658362156725,29.556459471519524,-23.219637594193124,9.959248962473742,28.848946128994275,10.385040316746892,-11.477878632627412,9.59148111324157,-1.2398748028527318,4.5063320138062695,-9.351721866601101,3.7567987736263033,-11.097692875847983,4.094292463781294,-1.402911099760079,4.47365556598957,-11.98419164446152,4.478862280688309,-7.14311828296464,2.7727831567982095,-15.450711047155092,2.4562121505076298,-6.214367819223716,2.9917546767017074,-12.860230888515579,2.4775085565936514,-10.845233515531909,3.2673517946069843,-10.536428833288602,2.9234343418477864,-7.689492012938966,2.8007156997482916,-7.407140462050086,3.0262189288618546
Normal,-553.2158424526095,65.73883601935172,250.7466409141783,39.81686127646582,-48.82930518961832,26.628413859931722,-44.159094531661175,18.034024177474482,-11.484025670583378,4.201818846461624,-5.921081576716847,11.155167777197475,-17.93053334733975,8.859848007224526,-15.373755846456,3.586033938072142,-17.70022566608407,5.025418415209109,-25.615711333138943,4.801225350059673,-15.30647643206905,4.118870949431768,-20.98415308908989,5.557807933876144,-18.95525593899582,3.465140639085877,-18.501751660472625,3.0195061125700624,-20.259055164961275,4.416774896903582,-16.651975427484537,5.213747141847543,-18.46449624930641,5.580665489689569,-17.851937790260106,3.5979696139791986,-17.282267473078168,3.4940971248342914,-12.17944489212091,2.513300423460182
Normal,-667.9434116976657,67.92633694634542,187.81803710508845,33.53252366175299,-73.78224904933596,37.25499894308361,-56.805221318228334,35.53779920320916,-46.89510481232912,8.092495190644835,18.570952294748285,6.402547440668663,-15.501284921432331,9.150210855991677,-14.362884096551547,4.4607858259541375,-19.458466724509567,4.411728301656088,-18.876452920928447,3.307172159630688,-1.657433506118931,3.772352756577697,-11.395309625856248,4.606728436452272,-11.162398354238148,2.817426590859078,-20.521805826724602,2.718753780809811,-9.67793064509422,3.6153075847010285,-12.146812897087141,2.6472604039796366,-13.330910910459506,2.9484134946259672,-13.816339167369172,3.326347878128759,-12.564117858216,2.2426075963505343,-8.97735478696897,2.5896360934537648
Normal,-253.2499480080873,31.63065412898981,203.95562303719052,20.033403422237022,-50.87794116232046,18.076017118739717,-13.487192378040358,13.57009723685905,-37.616689952287196,9.165919602039159,23.46682963419154,7.513272835369952,-21.081925204776162,7.238812443790866,-2.7422857165304833,8.043379438529632,-13.318341000942898,5.170898985684864,-13.215500066022738,7.117431022989495,-1.2031040205422956,3.526098901500876,-8.160362521418273,8.36120576178569,-11.463988299983813,3.8206755336829636,-25.66585449926652,3.9745432544765573,-13.587699642333762,3.796965282833644,-17.785589047228026,3.452988584727782,-12.975547284806531,3.749851358874499,-12.773772564922131,3.684515551745576,-6.5183034024908135,3.7118044599160602,-7.566436519484888,2.912151383452162
Normal,-587.2259380033285,83.0208521400095,217.91715321539473,47.72866161952895,-42.90389244821272,48.81017515357085,-41.783725939446896,25.064996468390422,1.8507689177856548,12.332908440284406,4.3266680400531285,12.567247834173237,-8.11800587682001,8.935432974496534,-4.495038346186618,7.575781847594371,-10.002428179693705,5.096932438533689,-18.854916952042593,6.6345190218565815,-2.6830890269461913,6.487480993347936,-4.8785706434999945,6.49351988524752,-13.453196490028684,4.309062540464003,-13.056567898739152,3.512587000448376,-9.448051094586189,3.790008355203719,-9.267520666415344,3.269021816295395,-15.955975449463534,4.025777324271507,-12.425510536650163,3.2461519423015175,-9.270720851111127,2.738968557797921,-8.803058053273459,3.0240510253620156
Pathology,-638.8912973679844,55.15534188124478,216.692960333986,33.056371982291175,-37.97337166098239,17.60729003667419,-5.6359859418088485,9.458772043722032,1.7423440943651993,8.527148327390524,9.157527248135791,13.958819931097139,-19.45156627048304,11.843731927129227,-4.100774941377173,4.103430491105788,-7.848492457740259,2.895045992571977,-21.97010439309135,7.393770399482848,-4.978647697554573,4.664534119832488,-15.103531576841947,3.5743231136925346,-15.845134951423207,5.4382065402561715,-16.811788555906933,3.6624883829914276,-12.63511545973501,5.216258325685884,-17.147178456725246,5.056558160327201,-16.501522816694724,2.8739881580417608,-9.946892735278952,2.330285522262705,-12.387163187175922,2.2227943498184843,-10.045912817388915,2.583362089275189
Normal,-687.0588945736266,33.23449802782683,191.57125890372677,23.83893519798786,-9.146425520236493,12.227983259382631,0.4906804352358781,10.846248750999887,-6.657519040733252,5.206936308898555,20.334279923792444,7.911799029767723,-12.042159221455952,9.665627269475559,-12.136830310705385,4.114811263415109,-4.458928738741611,3.529253498238798,-7.811945826795977,3.1745130979291494,-1.2211387370602296,2.4756500167009543,-15.515143146004577,3.1468524193505165,-12.945552374023016,3.546262902846444,-17.355328879963725,3.4527288006510553,-13.039262855421672,3.105016546154273,-12.010956248521845,2.9778893706095766,-12.281899351502199,3.4193412340704676,-8.22929499785919,3.6853899682707607,-9.092433272194931,2.9541291619659003,-5.468295659491595,3.37526178833879
Pathology,-638.5930427142935,58.818980240769555,215.17827936732647,30.528209213539334,-55.96313675517867,29.132610041532054,-42.88787402735804,20.635768647276684,-33.85391550520193,6.795006451106339,7.7256094450771355,9.500491788869352,-25.4581952687348,10.546598258861927,-18.64915766033293,6.791607872070895,-12.399498596443573,6.448239756231304,-12.970331750279431,6.995535300174702,2.351819304806923,3.3292352603194404,-9.767122207629255,4.3782250855008575,-9.93424479498681,3.0054067549063617,-17.870026102601518,3.8928941232822774,-12.046883255758631,6.500579496425304,-14.26602501068674,4.213683755972112,-14.717947361427608,2.9780707949726493,-12.450252430686872,2.864764691334344,-11.842428718819228,2.549294894716219,-6.38652775728378,3.6114834963967533
Pathology,-591.1779172253141,42.07229427975832,236.93080158931227,28.362721089817953,-59.974637388268796,23.71615306078823,-42.52471845853293,23.949355698767278,-13.86016372125613,16.405406753097502,9.86905659067882,11.247382571034764,-25.29956823902298,10.245193325472565,-20.814899430172197,11.136864673814626,-11.472525127222879,7.906486614984072,-14.870361987456558,5.2042464136953015,-0.6162043620678558,5.306447235727248,-8.95806432135041,6.491380784423189,-10.697798012505853,3.402222969660374,-15.321734553576814,4.962399375808876,-6.292197591304359,3.3567543967819167,-7.709178518722716,4.348628730355401,-12.287696377158927,4.078823040660245,-5.361370763239155,3.2981705589359605,-6.505613592673212,3.7859287985201324,-7.254742229296562,3.896430277000327
Pathology,-669.2220327828301,37.57768205564462,194.79383573337506,21.591137796940927,-69.44812798466286,20.704411594169976,-13.349366210651194,15.705276269698603,-26.180545588141737,7.620413969084214,14.580339913645494,11.669409577824196,-29.33869663481111,10.663120207144152,-13.994360829430503,6.581331253481016,-24.04017696781866,4.912513980304883,-19.9953399378439,3.719856301824982,-2.3567350770003066,3.4559444134446435,-15.317164797763663,3.8516853105001307,-14.183798452088588,3.2635835499336396,-18.807319167824033,3.418666360703733,-7.525724598445263,2.4492293288192744,-14.825432887134099,2.6832082417536003,-12.498983726162972,3.649026853847412,-13.511790709540017,2.843014905777466,-9.413929099694744,3.67152136461722,-7.560164350035237,3.733359797408277
Pathology,-594.2599550892791,75.66046548691888,235.69405412942575,44.24783229680571,-24.921724630691717,28.197570350174118,-17.874328060361375,21.769466179893815,-13.424946413951849,13.407621227000623,-10.968713010510804,15.59760280333272,-17.95764350181973,11.987365609380415,-10.641106757250759,5.933850327715039,-12.449319789109092,8.86231265482771,-20.8471835613024,7.16195032631549,-12.257358676517127,7.2274666496411,-18.802343681696474,7.489943483917631,-11.940935279607643,3.573991745955367,-13.816952910869178,2.789149755167739,-18.382380589647802,3.950804612440804,-15.116954671853819,3.1053666752402935,-13.931892259122387,2.7546637196782338,-12.233729988747319,2.913828957729064,-16.56629831284395,3.238998769057197,-13.036828348890918,2.8049169956714763
Pathology,-516.3625379978612,45.70231879444506,237.7218559646203,26.338059791661937,-43.26160242796625,23.539772264181128,-26.953546703514505,18.66984684142385,18.956605098476125,10.182233925557693,-20.203669535000973,11.577636385210418,-23.108437747098893,10.100483545348933,-8.563466766176392,6.995513356870039,-20.50588436875425,7.356203073968444,-18.47031864901798,4.962313549505866,-9.278886546091586,7.36805578173018,-13.52970457265772,9.690171879026256,-9.965689869717494,6.889715066006596,-8.118568733024055,4.8244407767391655,-15.002695436510932,4.275870052685613,-15.05057469284681,3.441242933789652,-16.48491459665146,3.9220049455577306,-20.2749072916447,5.012416504636053,-17.43976419369391,5.225493585977875,-14.389089250475735,4.24208794649106
Pathology,-563.9092584036034,23.845525924860794,226.889175014832,20.427368901763142,-41.16783357520606,9.116272138265893,-55.62964485535411,8.166886037386647,4.469943386139753,8.793528621688953,-2.429941561803603,7.472481821483221,-28.441419154822217,7.206458925663442,-19.610002865530763,5.909357249244344,-9.012316651809515,5.165206477267012,-16.105791505260708,6.2577892494366,-11.602914336364012,8.144168892467121,-9.41529037247194,8.10882851445864,-13.36990524910698,7.535875636473987,-12.741960660365791,6.699384000164187,-12.283364515332716,5.3895144317598,-12.229420897643132,4.01265092880372,-13.530325411274735,4.4465214686290375,-12.364183684111008,5.031353058605017,-10.645297580026787,4.029032562737109,-10.714932541616285,3.3494969281653026
Pathology,-570.0914137050818,46.45641647261802,237.66307418805167,24.653446699719535,-77.32686488479052,26.64706963397858,-9.381967560447706,22.53947313489448,-1.4792089446808228,11.156848230930494,-14.119592137239346,12.129929178142852,-27.561574519719105,8.911570813565433,-9.260964740261537,7.991387811671845,-23.356546153724256,8.274330464243338,-22.731087373285884,5.772481438192635,-2.597261694091405,4.345596532120343,-19.03920855492142,5.218952296222262,-9.541196175097413,2.7464298546810046,-8.678583364262483,4.243707778958042,-8.59138729654838,3.0398496838751643,-9.303713061170642,3.613738348054264,-10.01850737094059,5.19645867369139,-10.167422450171514,3.465820752188033,-9.608174781805841,3.2794077715156185,-4.831050963471168,4.550079238059651
Normal,-592.2001318768764,81.49087368484004,224.97237805936862,38.598106395767736,-73.06689259682379,51.865830550234264,-46.610793422029204,33.89542160565331,-2.3672985018031145,6.727289325687541,18.94627789564348,12.978213209932148,-6.476391794818888,10.335291815893521,3.3225091630269272,6.523380555885886,-0.8310250586758092,5.591628295836042,-13.785128935281929,6.615827873251754,8.336507904690704,4.596150589539104,1.5499285636514402,5.553880751734777,-7.183111058380049,4.086966003974795,-11.357544631318834,3.3698978751135993,-4.565035343612195,4.444318031437532,-8.319368494441234,2.1864808569009413,-15.745002003035282,2.7603719843715795,-11.168581049136142,2.5978633781312426,-11.243142306251368,2.4471035525559457,-9.231601712380618,2.9886735243427345
Pathology,-554.6631029817927,69.27201763437364,237.2263855310218,39.95719932849757,-51.72616699475396,29.87916297767696,-34.780423284588345,17.259496033160282,2.9854719232270415,7.42276951383686,-7.683887951333814,18.08220555946118,-24.613358681084364,15.02861250308054,-19.117207152694085,8.682634641494866,-17.516606243055563,8.825821932874947,-19.420275283707173,4.939156315769309,-7.9752108276148626,4.350392774537191,-13.87137316868905,6.190897491289357,-15.83669435197319,3.0318700885406558,-14.908763923306529,3.4502955665791797,-13.470279928193765,3.6173875431410667,-10.397436696769997,4.512375845911272,-12.849096179514984,5.563348175851655,-9.285703130036444,3.9853372782038097,-8.054496833576657,3.31117617631777,-8.044302852003595,3.235890893594303
Pathology,-720.2702166406001,69.53745588993411,177.2909169336465,35.28118516845832,-42.20270016088373,36.16864105227735,-6.414778899131196,32.070288126770315,-37.407400135421604,13.61805131967167,21.93356018811895,11.522887026768045,-15.220491270900707,6.238571969057191,-8.137313392435377,7.923708528907848,-20.171630185353035,4.084732593468478,-16.384762170760066,3.2200122827042894,-4.044961736800688,6.989960979357604,-15.351147139582617,5.116469987524223,-10.515814656813765,3.1948110841085473,-17.404199911499898,3.3701977090425386,-9.068839403373904,2.746304491566402,-18.28645286118435,2.830221024144099,-14.801024265440201,3.2922295877246186,-13.510183769958857,3.123739474353336,-8.498634472997466,2.3157553195069234,-7.419189350015048,2.5086892499280617
Pathology,-583.5125364424941,70.46477420679099,196.75482619271716,42.08557895136155,-6.463844045545323,35.42888663808894,-48.21472456298496,31.342503570548917,-5.999291809782688,9.885629354463257,-6.171338199542576,16.29333198472075,-20.380666602854618,19.52233936899549,-13.143055035002586,9.400838130067601,-9.35887389298414,6.721610947922934,-10.676785465101498,7.4223281834832955,-2.630322159546767,6.235828078408824,2.920281832497193,9.298969965828745,-1.488668307781118,9.130692798090406,-6.282789761359579,6.753480550103918,-8.81478202039241,4.452442513119463,-12.48318947455572,4.104102599347742,-16.00118058000525,4.612935222234043,-16.42632920874904,5.4752439252906875,-14.59680120860855,5.895593371394225,-12.52312541496286,4.770560446850078
Pathology,-633.5362211607222,47.92771695257574,232.2444597788718,30.677642176390787,-21.970032428110873,22.22464245662178,-7.756040979293358,15.241785841435295,-9.354406725255817,7.171557839087772,10.618944207438124,12.054119704959597,-21.799456022315997,11.902732769448729,-12.096212461737903,9.996214256502322,-9.637706122853432,5.102288637391158,-17.977768880058157,7.445479616740484,-6.387447294147697,6.344521415614443,-16.34990862685553,5.898171051077721,-10.49676181117641,3.267630917114543,-14.058243059888179,3.5375153675211046,-11.166275038448992,5.021525217001927,-13.650380496541702,4.82996080120456,-12.968646828327719,4.208555178502719,-10.560003138274656,2.3314872764013463,-12.901199872891072,3.901587444924181,-7.297759166930045,3.8991266468511157
Pathology,-678.4656778825492,59.67648253880794,204.0614303958653,34.440517538433284,-10.326503974351612,24.340477358065055,0.30997595091159463,17.980633479366038,-10.452611280283836,9.689610718518331,20.721129182222203,11.469809193133976,-18.03189335873129,16.51542870606796,-16.51683644418086,10.829099698244137,-6.04950097649686,6.292281436707345,-8.693704420545348,6.272805184981708,-3.209138265674731,3.8142707362261445,-15.963458377106386,4.369909268125263,-8.923647560456295,2.8497098190409615,-13.086173506672715,2.6172690089739854,-10.690901375232297,5.8368334733416605,-15.075357153829524,4.723166389921377,-15.444253026321372,2.8597253290498874,-9.607578041917145,2.5384232214894933,-9.903578777575866,3.4321546641416303,-5.820667450371614,4.832072890522544
Pathology,-571.6123061352663,34.15467212100004,246.37975655157814,16.974744968250125,-82.559567523708,20.635371245830278,-49.83296836913199,18.19301251760575,-22.007386083190593,10.823871672105344,-1.2020489899890614,9.87298178490142,-31.23157200438013,10.52363655889127,-9.064128394981338,10.67867857623403,-12.35063086993162,7.622496875426909,-22.99473839046446,5.854042367024129,-4.023672664447399,4.860896401683292,-12.936726637186455,4.031364133166544,-9.535915812627415,3.0726177294569026,-12.062104952848252,3.243789048899773,-5.058600523264272,3.7901399510730127,-8.06920234673691,3.5243616731975265,-8.904037992274674,4.502266404037204,-6.3121865572681335,3.6250883896945334,-6.41631204894105,3.8739383085856463,-3.4750525447464318,3.86560160167665
Pathology,-578.71628738144,27.332803753491458,242.2670963363547,20.28166296822621,-74.16764248089505,19.265945542834274,-49.50613477684151,13.213552049687003,-23.796460144797,10.388770377644722,-2.9177798100968815,10.713749891499408,-38.04715097476418,10.55971991236467,-24.12078457957052,8.524092973531745,-18.081660577840044,6.167578264165145,-21.153136565685326,5.2076161792813735,-4.054626456296181,4.271400462057105,-14.775523507265012,3.9704584937791254,-12.41345347081405,3.140757681480815,-15.065664311442804,3.384743744581186,-7.317837343569582,3.127374918203222,-8.38439409931404,3.0556336024560515,-9.696033699161397,3.33139001111182,-7.530641189377206,2.769678274922284,-10.549881586154115,2.98597304869429,-7.085435787415052,3.0749624156678683
Pathology,-402.97499017984654,39.37588822941987,207.13676955351048,20.952915297016165,-15.84752412660535,32.432056037050394,-35.3986493953219,25.12699945115734,3.8985639594742243,9.955418007610144,1.4320495179630255,14.13660397359423,-4.74569746685498,8.481120955534376,-3.8175518724612405,6.494897701421861,-13.922545887799181,5.878796235119065,-17.139080728264535,5.933045974694266,-7.116378302223705,5.925237618561913,-11.45664438063328,5.3280283540614395,-19.386596918457194,4.64758759644331,-16.019628586323623,3.6574672435494504,-13.870267225935535,3.7641089676071124,-15.448754646123918,3.2816676248009893,-17.177550600743633,3.170363312305068,-14.860606233263907,2.688380972132697,-8.880346173001971,2.8023876107126493,-6.787821639165452,3.2897032272235833
Pathology,-549.9621366186028,27.433889495751664,237.95830369081145,17.910388100114044,-29.67900177313025,14.817328611162772,-49.080341906161415,13.74767096869435,6.056894436423446,10.600587928263495,-9.009246279441351,10.605953714328963,-31.817179722114524,10.081904194923293,-20.42991996154786,8.213551357752284,-15.38622945996236,7.077834405051835,-19.21680050613616,5.661324119786176,-9.203805758779545,4.978428427903564,-7.484032424906808,5.551627825760546,-11.827737317577318,5.064583228099483,-9.235272334301335,3.6162005182056403,-8.700391590116565,4.01204422374576,-9.983511935431661,4.498068327309945,-11.850030868722657,4.807994160013877,-12.227339739522225,5.709471529729096,-10.595394598467898,5.915660907417824,-8.97039132032768,4.97922706339571
Pathology,-587.7754151209049,38.87356232112523,231.59825499736084,20.803602715299668,-84.65901347514304,22.642351469728457,-61.68091038756576,16.490174330636805,-32.16424717861678,6.227323753407259,-2.3446033658489474,6.415550520053401,-30.899580517534257,6.3473623598925855,-16.485799994004967,4.9107744581199615,-15.48646255930846,4.785732001577401,-21.962890687919803,3.5166624466212215,-0.8306206602336875,2.469080040953,-8.019863618807918,2.2756032132013075,-11.52925431783424,2.393415811487,-18.30736777829314,2.6206900164469973,-8.23059846492507,2.4836599273877495,-9.903337280462695,2.171101311682833,-12.898330133540577,2.654063834180401,-8.449198053493284,3.074318623271001,-9.979602693311259,2.7333153407898694,-7.684932729823602,2.749952379161064
Pathology,-582.2781697129309,69.77627662246974,209.15611672091833,44.34704376344877,-6.3944691289629265,22.970845721710365,-23.428745068482343,13.343852003999782,20.54806668550721,6.343290969550169,2.3859158258275235,13.107789776061919,-14.40374600612953,11.572536735214554,-7.9758707360428085,2.526198884145709,-13.36871553495637,2.7465834122454114,-20.098904123486495,6.147738561420689,-18.094957816739516,5.874192612797717,-21.804619860268023,5.279929942018519,-24.50771577409438,4.355614372140913,-22.4229797673522,3.0651001761545302,-24.163177549532374,5.118370681753422,-23.15382233190344,4.082491133584597,-17.073108472563806,3.1723365595023627,-14.461984603008046,2.602313272997084,-14.878261940491626,2.3636762740617794,-14.52225705337946,2.8243865902368657
Pathology,-542.0144145591372,78.42516390501417,219.30320429209627,39.77111730006203,-51.864299951879566,35.22112337110151,-28.589579478329156,13.121980478541314,12.141819591340058,9.182644787283339,-12.986918458397556,17.504808578816707,-7.750474523882174,6.8298573588077796,-5.8069366931075095,3.385168518556481,-25.436723899830483,6.646122697973259,-22.727444211658046,5.594287933970599,-12.15054521208629,7.891004114609822,-15.739422296046259,7.1661677312638075,-16.34243661519171,3.6958621603600332,-16.697209787617364,2.7574898953119904,-20.515483185924232,4.351901726650012,-17.645585033456985,2.987669507433933,-13.24602848697452,4.179955993958189,-11.545415564029,3.4916571430993675,-11.95233144235638,2.6699815722776385,-12.013268821521029,2.5532083315643046
Pathology,-618.4420948937401,53.64786077023629,226.93900562357442,33.3779859222251,-36.81651231043869,19.462814215577772,-25.81122521683519,14.432637126031365,-8.259092564141639,6.111208798051361,10.898283422801525,8.895880022874522,-9.176922794318866,6.433101861556199,-9.994329407078206,3.1568883531855962,-15.597053704737352,5.0470856428044355,-19.5354822450383,5.575885737398066,-3.157460780828944,3.6912464187895933,-16.79214184241525,5.315734280384421,-15.0060000839566,4.137513226121343,-13.980397082046693,2.939798369259836,-14.362608007840313,4.922717967012021,-15.386679806563523,4.992398401208015,-17.589088690863484,5.288807702788229,-15.903009247151726,3.7271153025090418,-17.450646597215833,4.290472525852941,-11.493879028575433,2.776295955040548
Pathology,-595.4750702198593,26.91460943670707,246.40004005585797,18.40598506041617,-65.9573131818494,11.510763860437201,-36.405517183807575,11.53055544727358,-22.26601299730623,6.751581980825551,5.217039259476881,5.518219550120638,-33.96017641467202,5.626362838730816,-15.127162632343255,4.0270249885222675,-11.650958343927309,5.492806548170974,-18.20077426142333,5.974253466483935,-5.713329007924383,4.84344629523688,-17.59366288607305,3.9665013594867493,-13.585274232988105,2.8904427183379116,-17.529642465845548,3.831711930306113,-9.842088954294127,3.864231954250635,-15.685818160376826,3.039290716848072,-16.08537399005423,2.6632754426097383,-13.281347604493677,2.6751054635185736,-13.82192826258823,2.434333917487138,-10.451740170800075,2.868297511865178
Pathology,-543.2313752105381,53.58071969282345,248.91575422116267,25.371953896392068,-86.42525507285661,26.552482741716343,-15.137667391930314,10.92869685995516,4.04379471905954,7.355497548046516,-11.450084357263624,16.1149425116725,-27.044946800536398,13.583999280773654,-11.246492961849995,9.036138307121972,-15.823084634528104,8.333740842443454,-17.433460156507216,3.570348871199561,-5.059623302599949,3.5064851157145602,-18.016144691735917,3.7559555059408267,-12.6265341065821,2.441486961229595,-19.320996505181686,4.195724836095941,-16.218231774333717,3.401718047827509,-12.97082385259619,4.188557790345485,-14.418232751210576,4.51991970791284,-8.727302574258593,2.783624802709886,-10.434307351657475,3.8105962070235524,-7.229382870720453,3.3887211236449173
Pathology,-649.9263677662962,56.40912019773849,212.92074355161736,25.563840130965858,-56.32001545515713,42.19438235921236,-19.40043463280968,30.21347093546153,-10.425847992248494,8.799514991867618,29.079448618286783,15.798302139481647,-12.261384155789656,8.192177027119154,-5.149777296766666,5.34690463033629,-7.893046109765154,4.522812198486323,-12.554200791502382,5.835909304283993,4.003097273496011,3.7051344350334805,-8.73844259498008,3.355047165251829,-11.609875147438439,4.462307833827237,-21.12856965760785,3.514088407958469,-11.724162835726172,5.813872024435786,-14.816938138276171,4.645907214994213,-15.788557727907214,3.346749297264986,-14.746715456312243,3.6139351031679503,-13.319985406521166,3.8072697597544005,-8.779871160272457,2.2357612637953306
Pathology,-577.3911682946227,80.46012300811742,222.6522240867599,50.77789032441818,-9.326583910422322,26.777818975752957,-23.96970446339302,17.60659301058575,14.836842823321543,7.955155075657161,-3.392961128451195,15.546503715111765,-19.595952073826183,15.109442172057534,-16.63587132416543,6.78866133640739,-21.648963532522774,6.963887475929977,-25.481353967239414,8.020806087046791,-19.677544049024174,5.358164848456771,-20.005049215050047,5.5387954110845605,-20.239999016750602,4.082368156295187,-18.163495131283874,2.9686225080461304,-19.790309480442133,3.6121257510806126,-17.451939249895254,3.578307833224126,-13.786525466925339,2.455698016143162,-15.025033562645527,2.7838946388223293,-16.687824999723276,4.22953520559697,-14.683129375173376,4.007592622002038
Pathology,-247.17093039152462,60.955529235889216,206.38859939094567,31.484662580284954,-84.62726885873265,36.5979982281237,-34.69901270904646,21.780178927231315,-0.5925111341119425,10.383488132614255,20.660567643711172,11.055507987561072,-17.807455602984263,9.658096674761655,-5.968195536648948,9.51560606340504,-4.358269344126551,6.9032926914207575,-15.702838597618886,5.2418897849866894,-3.558422583979798,5.20680165826799,-11.485141172944777,5.888968374828319,-10.961746529701687,4.680766817435453,-18.568761523156464,3.981536206360366,-12.549242279991008,4.356472967168193,-13.466357217712222,5.470376874051689,-13.463047697675847,5.451812127179966,-13.439648074073713,3.7984186300710654,-14.727411602601974,3.4483557738647446,-9.309692979291357,3.3356399661635128
Pathology,-615.007671241171,63.7534791620187,233.27972777494594,35.74044756498302,-32.34390433162669,30.074462665417908,-22.456660218605244,24.621510830565384,-2.4015665080981607,10.86644756751163,17.43866245837003,10.036989201164129,-15.903170515683883,11.727739615020088,-12.035118159778245,7.310207752594829,-7.15745635376053,4.895357746643808,-16.23312563994617,6.0501408480471985,-3.7137062067540527,5.875448094462268,-11.689513551339694,4.0783039290208665,-13.976275346038026,4.627288809791482,-18.78822709312609,5.484270328766629,-12.492241242661581,6.454758486592922,-12.471993374988042,3.0333649579686215,-16.36371877508803,3.594829228881062,-10.63950581169525,2.39310700460907,-10.578796949767174,3.168694300159173,-9.035401517467012,2.3609761155003497
Pathology,-647.4835629981657,55.92056744212776,185.02085896289384,27.58983196708833,-54.11005416858103,31.54989472430886,-36.22074188784788,15.588409029823048,-5.861093004167329,8.237032845811402,16.334936058895025,9.947004769005272,-10.117442328169288,8.424512743359372,-19.60300697875378,5.098473195729125,-19.84828238371714,4.735096117484076,-21.45336762297546,4.461326571328583,-2.293171420373518,4.185370233542974,-7.546271384426919,4.400418822182004,-8.462730020247564,2.813298031091626,-8.933447427434968,3.5651004753919087,-7.850243338716576,3.2268304364900167,-8.48338915183446,3.056171189406121,-10.253563071057288,3.7500056424401236,-6.925150139205204,2.8978987661348254,-10.362914138492915,2.520892085202186,-7.610114011556654,4.170358837698725
