filename,label,label_text,source,modality,original_filename
train/MIX_segmented/L0041_seg_14.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_15.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_16.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_17.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_18.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_19.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_20.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_21.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_22.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_23.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_24.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_25.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/MIX_segmented/L0041_seg_26.wav,0,Normal,MIX,LS,MIX/L0041.wav
train/LS_segmented/M_W_RLA_seg_0.wav,1,Pathology,LS,LS,LS/M_W_RLA.wav
train/LS_segmented/M_W_RLA_seg_1.wav,1,Pathology,LS,LS,LS/M_W_RLA.wav
train/LS_segmented/M_W_RLA_seg_2.wav,1,Pathology,LS,LS,LS/M_W_RLA.wav
train/LS_segmented/M_W_RLA_seg_3.wav,1,Pathology,LS,LS,LS/M_W_RLA.wav
train/LS_segmented/M_W_RLA_seg_4.wav,1,Pathology,LS,LS,LS/M_W_RLA.wav
train/LS_segmented/M_W_RLA_seg_5.wav,1,Pathology,LS,LS,LS/M_W_RLA.wav
train/LS_segmented/M_W_RLA_seg_6.wav,1,Pathology,LS,LS,LS/M_W_RLA.wav
train/MIX_segmented/L0016_seg_0.wav,1,Pathology,MIX,LS,MIX/L0016.wav
train/MIX_segmented/L0016_seg_1.wav,1,Pathology,MIX,LS,MIX/L0016.wav
train/MIX_segmented/L0016_seg_2.wav,1,Pathology,MIX,LS,MIX/L0016.wav
train/MIX_segmented/L0016_seg_3.wav,1,Pathology,MIX,LS,MIX/L0016.wav
train/MIX_segmented/L0016_seg_4.wav,1,Pathology,MIX,LS,MIX/L0016.wav
train/MIX_segmented/L0016_seg_5.wav,1,Pathology,MIX,LS,MIX/L0016.wav
train/MIX_segmented/L0016_seg_6.wav,1,Pathology,MIX,LS,MIX/L0016.wav
train/MIX_segmented/H0014_seg_0.wav,1,Pathology,MIX,HS,MIX/H0014.wav
train/MIX_segmented/H0014_seg_1.wav,1,Pathology,MIX,HS,MIX/H0014.wav
train/MIX_segmented/H0014_seg_2.wav,1,Pathology,MIX,HS,MIX/H0014.wav
train/MIX_segmented/H0014_seg_3.wav,1,Pathology,MIX,HS,MIX/H0014.wav
train/MIX_segmented/H0014_seg_4.wav,1,Pathology,MIX,HS,MIX/H0014.wav
train/MIX_segmented/H0014_seg_5.wav,1,Pathology,MIX,HS,MIX/H0014.wav
train/MIX_segmented/H0014_seg_6.wav,1,Pathology,MIX,HS,MIX/H0014.wav
train/MIX_segmented/L0077_seg_0.wav,1,Pathology,MIX,LS,MIX/L0077.wav
train/MIX_segmented/L0077_seg_1.wav,1,Pathology,MIX,LS,MIX/L0077.wav
train/MIX_segmented/L0077_seg_2.wav,1,Pathology,MIX,LS,MIX/L0077.wav
train/MIX_segmented/L0077_seg_3.wav,1,Pathology,MIX,LS,MIX/L0077.wav
train/MIX_segmented/L0077_seg_4.wav,1,Pathology,MIX,LS,MIX/L0077.wav
train/MIX_segmented/L0077_seg_5.wav,1,Pathology,MIX,LS,MIX/L0077.wav
train/MIX_segmented/L0077_seg_6.wav,1,Pathology,MIX,LS,MIX/L0077.wav
train/MIX_segmented/H0073_seg_0.wav,1,Pathology,MIX,HS,MIX/H0073.wav
train/MIX_segmented/H0073_seg_1.wav,1,Pathology,MIX,HS,MIX/H0073.wav
train/MIX_segmented/H0073_seg_2.wav,1,Pathology,MIX,HS,MIX/H0073.wav
train/MIX_segmented/H0073_seg_3.wav,1,Pathology,MIX,HS,MIX/H0073.wav
train/MIX_segmented/H0073_seg_4.wav,1,Pathology,MIX,HS,MIX/H0073.wav
train/MIX_segmented/H0073_seg_5.wav,1,Pathology,MIX,HS,MIX/H0073.wav
train/MIX_segmented/H0073_seg_6.wav,1,Pathology,MIX,HS,MIX/H0073.wav
train/MIX_segmented/L0140_seg_0.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_1.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_2.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_3.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_4.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_5.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_6.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_7.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_8.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_9.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_10.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_11.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_12.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_13.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_14.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_15.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_16.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_17.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_18.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_19.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_20.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_21.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_22.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_23.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_24.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_25.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/L0140_seg_26.wav,0,Normal,MIX,LS,MIX/L0140.wav
train/MIX_segmented/H0140_seg_0.wav,1,Pathology,MIX,HS,MIX/H0140.wav
train/MIX_segmented/H0140_seg_1.wav,1,Pathology,MIX,HS,MIX/H0140.wav
train/MIX_segmented/H0140_seg_2.wav,1,Pathology,MIX,HS,MIX/H0140.wav
train/MIX_segmented/H0140_seg_3.wav,1,Pathology,MIX,HS,MIX/H0140.wav
train/MIX_segmented/H0140_seg_4.wav,1,Pathology,MIX,HS,MIX/H0140.wav
train/MIX_segmented/H0140_seg_5.wav,1,Pathology,MIX,HS,MIX/H0140.wav
train/MIX_segmented/H0140_seg_6.wav,1,Pathology,MIX,HS,MIX/H0140.wav
train/HS_segmented/F_ESM_LLSB_seg_0.wav,1,Pathology,HS,HS,HS/F_ESM_LLSB.wav
train/HS_segmented/F_ESM_LLSB_seg_1.wav,1,Pathology,HS,HS,HS/F_ESM_LLSB.wav
train/HS_segmented/F_ESM_LLSB_seg_2.wav,1,Pathology,HS,HS,HS/F_ESM_LLSB.wav
train/HS_segmented/F_ESM_LLSB_seg_3.wav,1,Pathology,HS,HS,HS/F_ESM_LLSB.wav
train/HS_segmented/F_ESM_LLSB_seg_4.wav,1,Pathology,HS,HS,HS/F_ESM_LLSB.wav
train/HS_segmented/F_ESM_LLSB_seg_5.wav,1,Pathology,HS,HS,HS/F_ESM_LLSB.wav
train/HS_segmented/F_ESM_LLSB_seg_6.wav,1,Pathology,HS,HS,HS/F_ESM_LLSB.wav
train/MIX_segmented/L0062_seg_0.wav,1,Pathology,MIX,LS,MIX/L0062.wav
train/MIX_segmented/L0062_seg_1.wav,1,Pathology,MIX,LS,MIX/L0062.wav
train/MIX_segmented/L0062_seg_2.wav,1,Pathology,MIX,LS,MIX/L0062.wav
train/MIX_segmented/L0062_seg_3.wav,1,Pathology,MIX,LS,MIX/L0062.wav
train/MIX_segmented/L0062_seg_4.wav,1,Pathology,MIX,LS,MIX/L0062.wav
train/MIX_segmented/L0062_seg_5.wav,1,Pathology,MIX,LS,MIX/L0062.wav
train/MIX_segmented/L0062_seg_6.wav,1,Pathology,MIX,LS,MIX/L0062.wav
train/LS_segmented/M_R_LUA_seg_0.wav,1,Pathology,LS,LS,LS/M_R_LUA.wav
train/LS_segmented/M_R_LUA_seg_1.wav,1,Pathology,LS,LS,LS/M_R_LUA.wav
train/LS_segmented/M_R_LUA_seg_2.wav,1,Pathology,LS,LS,LS/M_R_LUA.wav
train/LS_segmented/M_R_LUA_seg_3.wav,1,Pathology,LS,LS,LS/M_R_LUA.wav
train/LS_segmented/M_R_LUA_seg_4.wav,1,Pathology,LS,LS,LS/M_R_LUA.wav
train/LS_segmented/M_R_LUA_seg_5.wav,1,Pathology,LS,LS,LS/M_R_LUA.wav
train/LS_segmented/M_R_LUA_seg_6.wav,1,Pathology,LS,LS,LS/M_R_LUA.wav
train/MIX_segmented/L0091_seg_0.wav,1,Pathology,MIX,LS,MIX/L0091.wav
train/MIX_segmented/L0091_seg_1.wav,1,Pathology,MIX,LS,MIX/L0091.wav
train/MIX_segmented/L0091_seg_2.wav,1,Pathology,MIX,LS,MIX/L0091.wav
train/MIX_segmented/L0091_seg_3.wav,1,Pathology,MIX,LS,MIX/L0091.wav
train/MIX_segmented/L0091_seg_4.wav,1,Pathology,MIX,LS,MIX/L0091.wav
train/MIX_segmented/L0091_seg_5.wav,1,Pathology,MIX,LS,MIX/L0091.wav
train/MIX_segmented/L0091_seg_6.wav,1,Pathology,MIX,LS,MIX/L0091.wav
train/MIX_segmented/L0124_seg_0.wav,1,Pathology,MIX,LS,MIX/L0124.wav
train/MIX_segmented/L0124_seg_1.wav,1,Pathology,MIX,LS,MIX/L0124.wav
train/MIX_segmented/L0124_seg_2.wav,1,Pathology,MIX,LS,MIX/L0124.wav
train/MIX_segmented/L0124_seg_3.wav,1,Pathology,MIX,LS,MIX/L0124.wav
train/MIX_segmented/L0124_seg_4.wav,1,Pathology,MIX,LS,MIX/L0124.wav
train/MIX_segmented/L0124_seg_5.wav,1,Pathology,MIX,LS,MIX/L0124.wav
train/MIX_segmented/L0124_seg_6.wav,1,Pathology,MIX,LS,MIX/L0124.wav
train/HS_segmented/F_S3_LLSB_seg_0.wav,1,Pathology,HS,HS,HS/F_S3_LLSB.wav
train/HS_segmented/F_S3_LLSB_seg_1.wav,1,Pathology,HS,HS,HS/F_S3_LLSB.wav
train/HS_segmented/F_S3_LLSB_seg_2.wav,1,Pathology,HS,HS,HS/F_S3_LLSB.wav
train/HS_segmented/F_S3_LLSB_seg_3.wav,1,Pathology,HS,HS,HS/F_S3_LLSB.wav
train/HS_segmented/F_S3_LLSB_seg_4.wav,1,Pathology,HS,HS,HS/F_S3_LLSB.wav
train/HS_segmented/F_S3_LLSB_seg_5.wav,1,Pathology,HS,HS,HS/F_S3_LLSB.wav
train/HS_segmented/F_S3_LLSB_seg_6.wav,1,Pathology,HS,HS,HS/F_S3_LLSB.wav
train/MIX_segmented/H0005_seg_0.wav,1,Pathology,MIX,HS,MIX/H0005.wav
train/MIX_segmented/H0005_seg_1.wav,1,Pathology,MIX,HS,MIX/H0005.wav
train/MIX_segmented/H0005_seg_2.wav,1,Pathology,MIX,HS,MIX/H0005.wav
train/MIX_segmented/H0005_seg_3.wav,1,Pathology,MIX,HS,MIX/H0005.wav
train/MIX_segmented/H0005_seg_4.wav,1,Pathology,MIX,HS,MIX/H0005.wav
train/MIX_segmented/H0005_seg_5.wav,1,Pathology,MIX,HS,MIX/H0005.wav
train/MIX_segmented/H0005_seg_6.wav,1,Pathology,MIX,HS,MIX/H0005.wav
train/MIX_segmented/L0033_seg_0.wav,1,Pathology,MIX,LS,MIX/L0033.wav
train/MIX_segmented/L0033_seg_1.wav,1,Pathology,MIX,LS,MIX/L0033.wav
train/MIX_segmented/L0033_seg_2.wav,1,Pathology,MIX,LS,MIX/L0033.wav
train/MIX_segmented/L0033_seg_3.wav,1,Pathology,MIX,LS,MIX/L0033.wav
train/MIX_segmented/L0033_seg_4.wav,1,Pathology,MIX,LS,MIX/L0033.wav
train/MIX_segmented/L0033_seg_5.wav,1,Pathology,MIX,LS,MIX/L0033.wav
train/MIX_segmented/L0033_seg_6.wav,1,Pathology,MIX,LS,MIX/L0033.wav
train/MIX_segmented/H0021_seg_0.wav,1,Pathology,MIX,HS,MIX/H0021.wav
train/MIX_segmented/H0021_seg_1.wav,1,Pathology,MIX,HS,MIX/H0021.wav
train/MIX_segmented/H0021_seg_2.wav,1,Pathology,MIX,HS,MIX/H0021.wav
train/MIX_segmented/H0021_seg_3.wav,1,Pathology,MIX,HS,MIX/H0021.wav
train/MIX_segmented/H0021_seg_4.wav,1,Pathology,MIX,HS,MIX/H0021.wav
train/MIX_segmented/H0021_seg_5.wav,1,Pathology,MIX,HS,MIX/H0021.wav
train/MIX_segmented/H0021_seg_6.wav,1,Pathology,MIX,HS,MIX/H0021.wav
train/MIX_segmented/H0111_seg_0.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_1.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_2.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_3.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_4.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_5.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_6.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_7.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_8.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_9.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_10.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_11.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_12.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_13.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_14.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_15.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_16.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_17.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_18.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_19.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_20.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_21.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_22.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_23.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_24.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_25.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/MIX_segmented/H0111_seg_26.wav,0,Normal,MIX,HS,MIX/H0111.wav
train/LS_segmented/M_PR_RUA_seg_0.wav,1,Pathology,LS,LS,LS/M_PR_RUA.wav
train/LS_segmented/M_PR_RUA_seg_1.wav,1,Pathology,LS,LS,LS/M_PR_RUA.wav
train/LS_segmented/M_PR_RUA_seg_2.wav,1,Pathology,LS,LS,LS/M_PR_RUA.wav
train/LS_segmented/M_PR_RUA_seg_3.wav,1,Pathology,LS,LS,LS/M_PR_RUA.wav
train/LS_segmented/M_PR_RUA_seg_4.wav,1,Pathology,LS,LS,LS/M_PR_RUA.wav
train/LS_segmented/M_PR_RUA_seg_5.wav,1,Pathology,LS,LS,LS/M_PR_RUA.wav
train/LS_segmented/M_PR_RUA_seg_6.wav,1,Pathology,LS,LS,LS/M_PR_RUA.wav
train/MIX_segmented/L0126_seg_0.wav,1,Pathology,MIX,LS,MIX/L0126.wav
train/MIX_segmented/L0126_seg_1.wav,1,Pathology,MIX,LS,MIX/L0126.wav
train/MIX_segmented/L0126_seg_2.wav,1,Pathology,MIX,LS,MIX/L0126.wav
train/MIX_segmented/L0126_seg_3.wav,1,Pathology,MIX,LS,MIX/L0126.wav
train/MIX_segmented/L0126_seg_4.wav,1,Pathology,MIX,LS,MIX/L0126.wav
train/MIX_segmented/L0126_seg_5.wav,1,Pathology,MIX,LS,MIX/L0126.wav
train/MIX_segmented/L0126_seg_6.wav,1,Pathology,MIX,LS,MIX/L0126.wav
train/MIX_segmented/L0101_seg_0.wav,1,Pathology,MIX,LS,MIX/L0101.wav
train/MIX_segmented/L0101_seg_1.wav,1,Pathology,MIX,LS,MIX/L0101.wav
train/MIX_segmented/L0101_seg_2.wav,1,Pathology,MIX,LS,MIX/L0101.wav
train/MIX_segmented/L0101_seg_3.wav,1,Pathology,MIX,LS,MIX/L0101.wav
train/MIX_segmented/L0101_seg_4.wav,1,Pathology,MIX,LS,MIX/L0101.wav
train/MIX_segmented/L0101_seg_5.wav,1,Pathology,MIX,LS,MIX/L0101.wav
train/MIX_segmented/L0101_seg_6.wav,1,Pathology,MIX,LS,MIX/L0101.wav
train/HS_segmented/F_LDM_LLSB_seg_0.wav,1,Pathology,HS,HS,HS/F_LDM_LLSB.wav
train/HS_segmented/F_LDM_LLSB_seg_1.wav,1,Pathology,HS,HS,HS/F_LDM_LLSB.wav
train/HS_segmented/F_LDM_LLSB_seg_2.wav,1,Pathology,HS,HS,HS/F_LDM_LLSB.wav
train/HS_segmented/F_LDM_LLSB_seg_3.wav,1,Pathology,HS,HS,HS/F_LDM_LLSB.wav
train/HS_segmented/F_LDM_LLSB_seg_4.wav,1,Pathology,HS,HS,HS/F_LDM_LLSB.wav
train/HS_segmented/F_LDM_LLSB_seg_5.wav,1,Pathology,HS,HS,HS/F_LDM_LLSB.wav
train/HS_segmented/F_LDM_LLSB_seg_6.wav,1,Pathology,HS,HS,HS/F_LDM_LLSB.wav
train/LS_segmented/M_PR_RMA_seg_0.wav,1,Pathology,LS,LS,LS/M_PR_RMA.wav
train/LS_segmented/M_PR_RMA_seg_1.wav,1,Pathology,LS,LS,LS/M_PR_RMA.wav
train/LS_segmented/M_PR_RMA_seg_2.wav,1,Pathology,LS,LS,LS/M_PR_RMA.wav
train/LS_segmented/M_PR_RMA_seg_3.wav,1,Pathology,LS,LS,LS/M_PR_RMA.wav
train/LS_segmented/M_PR_RMA_seg_4.wav,1,Pathology,LS,LS,LS/M_PR_RMA.wav
train/LS_segmented/M_PR_RMA_seg_5.wav,1,Pathology,LS,LS,LS/M_PR_RMA.wav
train/LS_segmented/M_PR_RMA_seg_6.wav,1,Pathology,LS,LS,LS/M_PR_RMA.wav
train/MIX_segmented/H0136_seg_0.wav,1,Pathology,MIX,HS,MIX/H0136.wav
train/MIX_segmented/H0136_seg_1.wav,1,Pathology,MIX,HS,MIX/H0136.wav
train/MIX_segmented/H0136_seg_2.wav,1,Pathology,MIX,HS,MIX/H0136.wav
train/MIX_segmented/H0136_seg_3.wav,1,Pathology,MIX,HS,MIX/H0136.wav
train/MIX_segmented/H0136_seg_4.wav,1,Pathology,MIX,HS,MIX/H0136.wav
train/MIX_segmented/H0136_seg_5.wav,1,Pathology,MIX,HS,MIX/H0136.wav
train/MIX_segmented/H0136_seg_6.wav,1,Pathology,MIX,HS,MIX/H0136.wav
train/MIX_segmented/H0025_seg_0.wav,1,Pathology,MIX,HS,MIX/H0025.wav
train/MIX_segmented/H0025_seg_1.wav,1,Pathology,MIX,HS,MIX/H0025.wav
train/MIX_segmented/H0025_seg_2.wav,1,Pathology,MIX,HS,MIX/H0025.wav
train/MIX_segmented/H0025_seg_3.wav,1,Pathology,MIX,HS,MIX/H0025.wav
train/MIX_segmented/H0025_seg_4.wav,1,Pathology,MIX,HS,MIX/H0025.wav
train/MIX_segmented/H0025_seg_5.wav,1,Pathology,MIX,HS,MIX/H0025.wav
train/MIX_segmented/H0025_seg_6.wav,1,Pathology,MIX,HS,MIX/H0025.wav
train/MIX_segmented/H0010_seg_0.wav,1,Pathology,MIX,HS,MIX/H0010.wav
train/MIX_segmented/H0010_seg_1.wav,1,Pathology,MIX,HS,MIX/H0010.wav
train/MIX_segmented/H0010_seg_2.wav,1,Pathology,MIX,HS,MIX/H0010.wav
train/MIX_segmented/H0010_seg_3.wav,1,Pathology,MIX,HS,MIX/H0010.wav
train/MIX_segmented/H0010_seg_4.wav,1,Pathology,MIX,HS,MIX/H0010.wav
train/MIX_segmented/H0010_seg_5.wav,1,Pathology,MIX,HS,MIX/H0010.wav
train/MIX_segmented/H0010_seg_6.wav,1,Pathology,MIX,HS,MIX/H0010.wav
train/MIX_segmented/H0009_seg_0.wav,1,Pathology,MIX,HS,MIX/H0009.wav
train/MIX_segmented/H0009_seg_1.wav,1,Pathology,MIX,HS,MIX/H0009.wav
train/MIX_segmented/H0009_seg_2.wav,1,Pathology,MIX,HS,MIX/H0009.wav
train/MIX_segmented/H0009_seg_3.wav,1,Pathology,MIX,HS,MIX/H0009.wav
train/MIX_segmented/H0009_seg_4.wav,1,Pathology,MIX,HS,MIX/H0009.wav
train/MIX_segmented/H0009_seg_5.wav,1,Pathology,MIX,HS,MIX/H0009.wav
train/MIX_segmented/H0009_seg_6.wav,1,Pathology,MIX,HS,MIX/H0009.wav
train/MIX_segmented/H0135_seg_0.wav,1,Pathology,MIX,HS,MIX/H0135.wav
train/MIX_segmented/H0135_seg_1.wav,1,Pathology,MIX,HS,MIX/H0135.wav
train/MIX_segmented/H0135_seg_2.wav,1,Pathology,MIX,HS,MIX/H0135.wav
train/MIX_segmented/H0135_seg_3.wav,1,Pathology,MIX,HS,MIX/H0135.wav
train/MIX_segmented/H0135_seg_4.wav,1,Pathology,MIX,HS,MIX/H0135.wav
train/MIX_segmented/H0135_seg_5.wav,1,Pathology,MIX,HS,MIX/H0135.wav
train/MIX_segmented/H0135_seg_6.wav,1,Pathology,MIX,HS,MIX/H0135.wav
train/LS_segmented/M_PR_LUA_seg_0.wav,1,Pathology,LS,LS,LS/M_PR_LUA.wav
train/LS_segmented/M_PR_LUA_seg_1.wav,1,Pathology,LS,LS,LS/M_PR_LUA.wav
train/LS_segmented/M_PR_LUA_seg_2.wav,1,Pathology,LS,LS,LS/M_PR_LUA.wav
train/LS_segmented/M_PR_LUA_seg_3.wav,1,Pathology,LS,LS,LS/M_PR_LUA.wav
train/LS_segmented/M_PR_LUA_seg_4.wav,1,Pathology,LS,LS,LS/M_PR_LUA.wav
train/LS_segmented/M_PR_LUA_seg_5.wav,1,Pathology,LS,LS,LS/M_PR_LUA.wav
train/LS_segmented/M_PR_LUA_seg_6.wav,1,Pathology,LS,LS,LS/M_PR_LUA.wav
train/HS_segmented/M_S3_LUSB_seg_0.wav,1,Pathology,HS,HS,HS/M_S3_LUSB.wav
train/HS_segmented/M_S3_LUSB_seg_1.wav,1,Pathology,HS,HS,HS/M_S3_LUSB.wav
train/HS_segmented/M_S3_LUSB_seg_2.wav,1,Pathology,HS,HS,HS/M_S3_LUSB.wav
train/HS_segmented/M_S3_LUSB_seg_3.wav,1,Pathology,HS,HS,HS/M_S3_LUSB.wav
train/HS_segmented/M_S3_LUSB_seg_4.wav,1,Pathology,HS,HS,HS/M_S3_LUSB.wav
train/HS_segmented/M_S3_LUSB_seg_5.wav,1,Pathology,HS,HS,HS/M_S3_LUSB.wav
train/HS_segmented/M_S3_LUSB_seg_6.wav,1,Pathology,HS,HS,HS/M_S3_LUSB.wav
train/HS_segmented/F_S3_A_seg_0.wav,1,Pathology,HS,HS,HS/F_S3_A.wav
train/HS_segmented/F_S3_A_seg_1.wav,1,Pathology,HS,HS,HS/F_S3_A.wav
train/HS_segmented/F_S3_A_seg_2.wav,1,Pathology,HS,HS,HS/F_S3_A.wav
train/HS_segmented/F_S3_A_seg_3.wav,1,Pathology,HS,HS,HS/F_S3_A.wav
train/HS_segmented/F_S3_A_seg_4.wav,1,Pathology,HS,HS,HS/F_S3_A.wav
train/HS_segmented/F_S3_A_seg_5.wav,1,Pathology,HS,HS,HS/F_S3_A.wav
train/HS_segmented/F_S3_A_seg_6.wav,1,Pathology,HS,HS,HS/F_S3_A.wav
train/LS_segmented/M_R_LMA_seg_0.wav,1,Pathology,LS,LS,LS/M_R_LMA.wav
train/LS_segmented/M_R_LMA_seg_1.wav,1,Pathology,LS,LS,LS/M_R_LMA.wav
train/LS_segmented/M_R_LMA_seg_2.wav,1,Pathology,LS,LS,LS/M_R_LMA.wav
train/LS_segmented/M_R_LMA_seg_3.wav,1,Pathology,LS,LS,LS/M_R_LMA.wav
train/LS_segmented/M_R_LMA_seg_4.wav,1,Pathology,LS,LS,LS/M_R_LMA.wav
train/LS_segmented/M_R_LMA_seg_5.wav,1,Pathology,LS,LS,LS/M_R_LMA.wav
train/LS_segmented/M_R_LMA_seg_6.wav,1,Pathology,LS,LS,LS/M_R_LMA.wav
train/MIX_segmented/L0028_seg_0.wav,1,Pathology,MIX,LS,MIX/L0028.wav
train/MIX_segmented/L0028_seg_1.wav,1,Pathology,MIX,LS,MIX/L0028.wav
train/MIX_segmented/L0028_seg_2.wav,1,Pathology,MIX,LS,MIX/L0028.wav
train/MIX_segmented/L0028_seg_3.wav,1,Pathology,MIX,LS,MIX/L0028.wav
train/MIX_segmented/L0028_seg_4.wav,1,Pathology,MIX,LS,MIX/L0028.wav
train/MIX_segmented/L0028_seg_5.wav,1,Pathology,MIX,LS,MIX/L0028.wav
train/MIX_segmented/L0028_seg_6.wav,1,Pathology,MIX,LS,MIX/L0028.wav
train/MIX_segmented/H0110_seg_0.wav,1,Pathology,MIX,HS,MIX/H0110.wav
train/MIX_segmented/H0110_seg_1.wav,1,Pathology,MIX,HS,MIX/H0110.wav
train/MIX_segmented/H0110_seg_2.wav,1,Pathology,MIX,HS,MIX/H0110.wav
train/MIX_segmented/H0110_seg_3.wav,1,Pathology,MIX,HS,MIX/H0110.wav
train/MIX_segmented/H0110_seg_4.wav,1,Pathology,MIX,HS,MIX/H0110.wav
train/MIX_segmented/H0110_seg_5.wav,1,Pathology,MIX,HS,MIX/H0110.wav
train/MIX_segmented/H0110_seg_6.wav,1,Pathology,MIX,HS,MIX/H0110.wav
train/LS_segmented/F_PR_LMA_seg_0.wav,1,Pathology,LS,LS,LS/F_PR_LMA.wav
train/LS_segmented/F_PR_LMA_seg_1.wav,1,Pathology,LS,LS,LS/F_PR_LMA.wav
